GPU Power (W), Time (S), 
109, 16.855322, 
109, 16.856809, 
109, 16.858310, 
109, 16.859793, 
109, 16.861331, 
109, 16.862916, 
130, 16.873106, 
130, 16.874579, 
130, 16.876039, 
130, 16.877491, 
130, 16.878953, 
130, 16.880453, 
130, 16.881917, 
163, 16.893098, 
163, 16.894594, 
163, 16.896080, 
163, 16.897572, 
163, 16.899077, 
163, 16.900526, 
163, 16.901952, 
148, 16.914151, 
148, 16.915621, 
148, 16.917066, 
148, 16.918505, 
148, 16.919946, 
148, 16.921379, 
148, 16.922883, 
157, 16.935072, 
157, 16.936991, 
157, 16.938445, 
157, 16.939875, 
157, 16.941306, 
157, 16.942742, 
141, 16.955892, 
141, 16.958419, 
141, 16.959862, 
141, 16.961287, 
141, 16.962739, 
127, 16.971843, 
127, 16.973299, 
127, 16.974768, 
127, 16.976237, 
127, 16.977722, 
127, 16.979175, 
127, 16.980639, 
127, 16.982054, 
127, 16.983510, 
147, 16.993937, 
147, 16.995434, 
147, 16.996912, 
147, 16.998364, 
147, 16.999843, 
147, 17.001302, 
147, 17.002820, 
148, 17.016057, 
148, 17.017569, 
148, 17.019085, 
148, 17.020570, 
148, 17.022016, 
148, 17.023506, 
132, 17.034258, 
132, 17.035722, 
132, 17.037206, 
132, 17.038662, 
132, 17.040117, 
132, 17.041611, 
132, 17.043113, 
133, 17.053301, 
133, 17.054780, 
133, 17.056217, 
133, 17.057675, 
133, 17.059236, 
133, 17.060655, 
133, 17.062091, 
133, 17.063509, 
148, 17.072419, 
148, 17.073909, 
148, 17.075356, 
148, 17.076802, 
148, 17.078272, 
148, 17.079757, 
148, 17.081255, 
148, 17.082763, 
146, 17.094154, 
146, 17.095649, 
146, 17.097126, 
146, 17.098596, 
146, 17.100087, 
131, 17.114687, 
131, 17.117605, 
131, 17.119108, 
131, 17.120596, 
131, 17.122056, 
131, 17.123499, 
154, 17.135137, 
154, 17.136630, 
154, 17.138075, 
154, 17.139505, 
154, 17.140980, 
154, 17.142446, 
154, 17.143921, 
137, 17.158737, 
137, 17.160230, 
137, 17.161649, 
137, 17.163060, 
137, 17.164471, 
109, 17.174347, 
109, 17.175980, 
109, 17.177523, 
109, 17.179087, 
109, 17.180569, 
109, 17.182075, 
109, 17.183580, 
102, 17.190825, 
102, 17.192290, 
102, 17.193833, 
102, 17.195389, 
102, 17.196861, 
102, 17.198359, 
102, 17.199816, 
102, 17.201341, 
102, 17.202902, 
102, 17.204429, 
111, 17.211877, 
111, 17.213351, 
111, 17.214821, 
111, 17.216278, 
111, 17.217741, 
111, 17.219285, 
111, 17.220788, 
111, 17.222296, 
111, 17.223751, 
130, 17.234798, 
130, 17.236301, 
130, 17.237798, 
130, 17.239239, 
130, 17.240713, 
130, 17.242197, 
130, 17.243721, 
154, 17.256497, 
154, 17.257985, 
154, 17.259596, 
154, 17.261076, 
154, 17.262588, 
154, 17.264053, 
142, 17.275885, 
142, 17.277366, 
142, 17.278827, 
142, 17.280281, 
142, 17.281755, 
142, 17.283252, 
142, 17.284760, 
152, 17.296536, 
152, 17.298025, 
152, 17.299513, 
152, 17.300964, 
152, 17.302431, 
152, 17.303901, 
130, 17.317418, 
130, 17.318887, 
130, 17.320382, 
130, 17.321824, 
130, 17.323323, 
130, 17.324848, 
131, 17.332301, 
131, 17.333794, 
131, 17.335340, 
131, 17.336815, 
131, 17.338307, 
131, 17.339767, 
131, 17.341250, 
131, 17.342723, 
131, 17.344248, 
149, 17.355988, 
149, 17.357465, 
149, 17.358915, 
149, 17.360418, 
149, 17.361934, 
149, 17.363425, 
149, 17.364947, 
142, 17.376688, 
142, 17.378236, 
142, 17.379776, 
142, 17.381262, 
142, 17.382780, 
142, 17.384313, 
136, 17.395060, 
136, 17.396526, 
136, 17.398024, 
136, 17.399543, 
136, 17.400993, 
136, 17.402480, 
136, 17.403936, 
136, 17.405415, 
131, 17.416298, 
131, 17.417759, 
131, 17.419210, 
131, 17.420655, 
131, 17.422102, 
131, 17.423552, 
131, 17.425039, 
145, 17.436616, 
145, 17.439732, 
145, 17.441176, 
145, 17.442605, 
145, 17.444028, 
145, 17.445450, 
155, 17.454924, 
155, 17.456405, 
155, 17.457846, 
155, 17.459272, 
155, 17.460733, 
155, 17.462206, 
155, 17.463640, 
155, 17.465071, 
141, 17.478401, 
141, 17.480115, 
141, 17.481673, 
141, 17.483204, 
141, 17.484794, 
141, 17.486426, 
157, 17.499330, 
157, 17.502323, 
157, 17.503877, 
157, 17.505405, 
124, 17.519680, 
124, 17.521210, 
124, 17.522657, 
124, 17.524163, 
124, 17.525614, 
104, 17.533794, 
104, 17.535234, 
104, 17.536745, 
104, 17.538201, 
104, 17.539732, 
104, 17.541225, 
104, 17.542736, 
104, 17.544274, 
104, 17.545804, 
102, 17.552892, 
102, 17.554422, 
102, 17.555928, 
102, 17.557418, 
102, 17.558906, 
102, 17.560373, 
102, 17.561891, 
102, 17.563346, 
102, 17.564879, 
102, 17.566401, 
121, 17.573341, 
121, 17.574877, 
121, 17.576336, 
121, 17.577796, 
121, 17.579283, 
121, 17.580746, 
121, 17.582269, 
121, 17.583726, 
121, 17.585185, 
121, 17.586741, 
139, 17.595969, 
139, 17.597465, 
139, 17.598924, 
139, 17.600434, 
139, 17.601893, 
139, 17.603437, 
164, 17.618528, 
164, 17.621522, 
164, 17.623071, 
164, 17.624523, 
164, 17.625963, 
152, 17.639000, 
152, 17.640486, 
152, 17.641941, 
152, 17.643373, 
152, 17.644786, 
152, 17.646200, 
156, 17.659709, 
156, 17.661154, 
156, 17.662574, 
156, 17.664013, 
156, 17.665462, 
156, 17.666930, 
130, 17.679299, 
130, 17.680736, 
130, 17.682149, 
130, 17.683571, 
130, 17.684985, 
130, 17.686400, 
136, 17.695823, 
136, 17.697276, 
136, 17.698698, 
136, 17.700177, 
136, 17.701602, 
136, 17.703031, 
136, 17.704486, 
136, 17.705968, 
136, 17.707406, 
146, 17.718577, 
146, 17.720149, 
146, 17.722355, 
146, 17.723819, 
146, 17.725233, 
146, 17.726646, 
146, 17.739438, 
146, 17.740896, 
146, 17.742313, 
146, 17.743737, 
146, 17.745153, 
146, 17.746567, 
138, 17.757952, 
138, 17.759395, 
138, 17.760844, 
138, 17.762294, 
138, 17.763744, 
138, 17.765221, 
138, 17.766670, 
132, 17.778773, 
132, 17.780837, 
132, 17.782555, 
132, 17.784274, 
132, 17.785984, 
132, 17.787691, 
144, 17.799641, 
144, 17.802619, 
144, 17.804100, 
144, 17.805569, 
144, 17.807066, 
156, 17.819429, 
156, 17.820876, 
156, 17.822318, 
156, 17.823757, 
156, 17.825383, 
156, 17.826849, 
156, 17.828295, 
141, 17.837950, 
141, 17.839388, 
141, 17.840823, 
141, 17.842243, 
141, 17.843672, 
141, 17.845096, 
141, 17.846531, 
141, 17.847963, 
152, 17.861144, 
152, 17.862618, 
152, 17.864046, 
152, 17.865479, 
152, 17.866923, 
152, 17.868430, 
119, 17.880910, 
119, 17.882523, 
119, 17.884092, 
119, 17.886489, 
119, 17.888044, 
103, 17.895544, 
103, 17.897118, 
103, 17.898657, 
103, 17.900195, 
103, 17.901745, 
103, 17.903338, 
103, 17.904876, 
103, 17.906414, 
103, 17.907945, 
99, 17.915391, 
99, 17.916966, 
99, 17.918507, 
99, 17.920043, 
99, 17.921591, 
99, 17.923127, 
99, 17.924659, 
99, 17.926199, 
99, 17.927737, 
134, 17.937110, 
134, 17.944548, 
134, 17.946118, 
134, 17.947669, 
167, 17.956975, 
167, 17.958531, 
167, 17.960081, 
167, 17.961621, 
167, 17.963168, 
167, 17.964711, 
167, 17.966249, 
167, 17.967801, 
174, 17.985270, 
174, 17.986921, 
174, 17.988473, 
155, 18.002481, 
155, 18.004042, 
155, 18.005579, 
155, 18.007113, 
155, 18.008659, 
103, 18.023325, 
103, 18.028823, 
127, 18.038234, 
127, 18.039779, 
127, 18.043226, 
127, 18.044811, 
127, 18.046371, 
127, 18.047915, 
127, 18.049671, 
116, 18.057095, 
116, 18.058574, 
116, 18.060058, 
116, 18.061525, 
116, 18.062995, 
116, 18.064562, 
116, 18.066113, 
116, 18.067664, 
116, 18.069343, 
149, 18.079699, 
149, 18.081186, 
149, 18.082665, 
149, 18.084122, 
149, 18.085872, 
149, 18.087383, 
149, 18.088811, 
150, 18.101971, 
150, 18.103447, 
150, 18.104880, 
150, 18.106295, 
150, 18.107744, 
150, 18.109178, 
133, 18.120563, 
133, 18.122036, 
133, 18.123480, 
133, 18.124923, 
133, 18.126364, 
133, 18.127801, 
133, 18.129232, 
130, 18.139575, 
130, 18.141028, 
130, 18.142465, 
130, 18.143912, 
130, 18.145352, 
130, 18.146811, 
130, 18.148258, 
130, 18.149697, 
148, 18.158821, 
148, 18.160258, 
148, 18.161712, 
148, 18.163149, 
148, 18.164579, 
148, 18.166043, 
148, 18.167510, 
148, 18.168997, 
144, 18.180312, 
144, 18.181763, 
144, 18.183187, 
144, 18.184602, 
144, 18.186165, 
144, 18.187604, 
144, 18.189047, 
131, 18.202436, 
131, 18.203946, 
131, 18.205992, 
131, 18.207603, 
131, 18.209165, 
149, 18.221349, 
149, 18.222924, 
149, 18.224498, 
149, 18.226052, 
149, 18.227600, 
149, 18.229162, 
134, 18.243816, 
134, 18.245364, 
134, 18.246947, 
134, 18.248475, 
134, 18.250012, 
110, 18.258797, 
110, 18.260345, 
110, 18.261878, 
110, 18.263431, 
110, 18.264937, 
110, 18.266540, 
